angaza_id,area,daily_price,upfront_price,expected_repayment_days,registration_date,free_days_included,product_group,country
AC9423785,Area A,30,400,402,12/5/23,3,Product 1,Kenya
AC9425073,Area A,30,400,402,12/5/23,3,Product 1,Kenya
AC9434984,Area A,30,400,402,12/6/23,3,Product 1,Kenya
AC9438609,Area B,30,400,402,12/7/23,3,Product 1,Kenya
AC9444674,Area B,30,400,402,12/8/23,3,Product 1,Kenya
AC9450613,Area A,30,400,402,12/8/23,3,Product 1,Kenya
AC9456367,Area A,30,400,402,12/9/23,3,Product 1,Kenya
AC9458587,Area A,60,1200,402,12/10/23,3,Product 3,Kenya
AC9458395,Area B,30,400,402,12/10/23,3,Product 1,Kenya
AC9459112,Area A,30,400,402,12/10/23,3,Product 1,Kenya
AC9459780,Area A,30,400,402,12/10/23,3,Product 1,Kenya
AC9482577,Area B,130,1900,636,12/13/23,3,Product 4,Kenya
AC9488149,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9493832,Area B,30,400,402,12/15/23,3,Product 1,Kenya
AC9498647,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9505254,Area B,80,2100,578,12/17/23,3,Product 2,Kenya
AC9506546,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9506683,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9511905,Area B,30,400,402,12/18/23,3,Product 1,Kenya
AC9523319,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9523248,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9524527,Area A,70,1300,402,12/20/23,3,Product 3,Kenya
AC9525250,Area A,30,400,402,12/20/23,3,Product 1,Kenya
AC9537937,Area A,30,400,402,12/21/23,3,Product 1,Kenya
AC9540368,Area A,30,400,402,12/22/23,3,Product 1,Kenya
AC9562632,Area A,30,400,402,12/25/23,3,Product 1,Kenya
AC9560039,Area A,90,2450,381,12/25/23,3,Product 5,Kenya
AC9561860,Area A,30,400,402,12/25/23,3,Product 1,Kenya
AC9564901,Area A,30,400,402,12/26/23,3,Product 1,Kenya
AC9568244,Area B,30,400,402,12/26/23,3,Product 1,Kenya
AC9573627,Area A,80,1900,578,12/27/23,3,Product 2,Kenya
AC9568796,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9568426,Area A,30,400,402,12/27/23,3,Product 1,Kenya
AC9578170,Area A,30,400,402,12/28/23,3,Product 1,Kenya
AC9578521,Area A,30,400,402,12/28/23,3,Product 1,Kenya
AC9584527,Area B,60,1200,402,12/29/23,3,Product 3,Kenya
AC9598487,Area A,30,400,402,12/31/23,3,Product 1,Kenya
AC9600534,Area A,30,400,402,1/1/24,3,Product 1,Kenya
AC9604503,Area A,30,400,402,1/2/24,3,Product 1,Kenya
AC9608591,Area A,30,400,402,1/3/24,3,Product 1,Kenya
AC9609411,Area B,30,400,402,1/3/24,3,Product 1,Kenya
AC9613495,Area A,60,950,402,1/4/24,3,Product 3,Kenya
AC9615511,Area A,30,400,402,1/4/24,3,Product 1,Kenya
AC9622458,Area B,80,1900,578,1/5/24,3,Product 2,Kenya
AC9624118,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9631708,Area B,30,400,402,1/6/24,3,Product 1,Kenya
AC9638038,Area A,40,750,402,1/8/24,3,Product 3,Kenya
AC9639915,Area A,30,400,402,1/8/24,3,Product 1,Kenya
AC9645952,Area A,30,400,402,1/9/24,3,Product 1,Kenya
AC9648925,Area A,30,400,402,1/9/24,3,Product 1,Kenya
AC9651395,Area B,30,400,402,1/10/24,3,Product 1,Kenya
AC9654165,Area B,30,400,402,1/10/24,3,Product 1,Kenya
AC9657761,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9660707,Area B,150,6400,683,1/11/24,3,Product 7,Kenya
AC9670680,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9680000,Area B,90,2450,381,1/14/24,3,Product 5,Kenya
AC9680059,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9681950,Area B,30,400,402,1/14/24,3,Product 1,Kenya
AC9700958,Area A,60,950,402,1/17/24,3,Product 3,Kenya
AC9701330,Area A,60,950,402,1/17/24,3,Product 3,Kenya
AC9703287,Area A,30,400,402,1/18/24,3,Product 1,Kenya
AC9703090,Area B,90,2450,381,1/18/24,3,Product 5,Kenya
AC9706772,Area B,80,1900,578,1/18/24,3,Product 2,Kenya
AC9711923,Area A,30,400,402,1/19/24,3,Product 1,Kenya
AC9714720,Area A,30,400,402,1/19/24,3,Product 1,Kenya
AC9714419,Area A,30,400,402,1/19/24,3,Product 1,Kenya
AC9724715,Area A,30,400,402,1/21/24,3,Product 1,Kenya
AC9727657,Area A,30,400,402,1/22/24,3,Product 1,Kenya
AC9734955,Area A,30,400,402,1/23/24,3,Product 1,Kenya
AC9734474,Area A,70,1300,402,1/23/24,3,Product 3,Kenya
AC9734965,Area B,80,1900,53,1/23/24,3,Product 2,Kenya
AC9743415,Area A,30,400,402,1/24/24,3,Product 1,Kenya
AC9749182,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9754621,Area A,60,950,402,1/26/24,3,Product 3,Kenya
AC9756535,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9753906,Area A,30,400,402,1/26/24,3,Product 1,Kenya
AC9770073,Area A,60,950,402,1/29/24,3,Product 3,Kenya
AC9781168,Area A,30,400,402,1/30/24,3,Product 1,Kenya
AC9781432,Area A,30,400,402,1/30/24,3,Product 1,Kenya
AC9798576,Area A,30,400,402,2/1/24,3,Product 1,Kenya
AC9801277,Area A,30,400,402,2/2/24,3,Product 1,Kenya
AC9810314,Area B,30,400,402,2/3/24,3,Product 1,Kenya
AC9821719,Area A,30,400,409,2/5/24,3,Product 1,Kenya
AC9818543,Area A,30,400,409,2/5/24,3,Product 1,Kenya
AC9818679,Area A,30,400,409,2/5/24,3,Product 1,Kenya
AC9831139,Area A,30,400,409,2/6/24,3,Product 1,Kenya
AC9833748,Area A,30,400,409,2/6/24,3,Product 1,Kenya
AC9834542,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9839098,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9841775,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9843793,Area B,80,1900,578,2/8/24,3,Product 2,Kenya
AC9849197,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9853179,Area B,130,1900,739,2/9/24,3,Product 4,Kenya
AC9853765,Area B,80,1900,578,2/9/24,3,Product 2,Kenya
AC9859297,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9870011,Area A,110,3000,381,2/11/24,3,Product 5,Kenya
AC9888911,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9894220,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9913500,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9919257,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9924970,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9928062,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9931735,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9939646,Area A,40,750,402,2/19/24,3,Product 3,Kenya
AC9940391,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9948691,Area A,30,300,409,2/20/24,3,Product 1,Kenya
AC9954426,Area B,30,400,409,2/21/24,3,Product 1,Kenya
AC9955776,Area A,60,850,409,2/21/24,3,Product 3,Kenya
AC9962957,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9963883,Area A,60,1100,409,2/22/24,3,Product 3,Kenya
AC9966177,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9962812,Area B,30,400,409,2/22/24,3,Product 1,Kenya
AC9964017,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9964221,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9975422,Area A,30,400,409,2/24/24,3,Product 1,Kenya
AC9988958,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC9405007,Area A,40,750,402,12/2/23,3,Product 3,Kenya
AC9412792,Area A,30,400,402,12/3/23,3,Product 1,Kenya
AC9412622,Area A,30,400,402,12/3/23,3,Product 1,Kenya
AC9412399,Area B,30,400,402,12/3/23,3,Product 1,Kenya
AC9420155,Area A,30,400,402,12/4/23,3,Product 1,Kenya
AC9424342,Area A,30,400,402,12/5/23,3,Product 1,Kenya
AC9423811,Area A,30,400,402,12/5/23,3,Product 1,Kenya
AC9425362,Area A,30,400,402,12/5/23,3,Product 1,Kenya
AC9427921,Area A,30,400,402,12/5/23,3,Product 1,Kenya
AC9424398,Area B,30,400,402,12/5/23,3,Product 1,Kenya
AC9425136,Area A,30,400,402,12/5/23,3,Product 1,Kenya
AC9431122,Area A,60,1200,402,12/6/23,3,Product 3,Kenya
AC9448631,Area B,30,400,402,12/8/23,3,Product 1,Kenya
AC9459442,Area A,30,400,402,12/10/23,3,Product 1,Kenya
AC9466954,Area A,30,400,402,12/11/23,3,Product 1,Kenya
AC9472212,Area A,60,1200,402,12/12/23,3,Product 3,Kenya
AC9479725,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9482980,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9485717,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9489373,Area A,30,350,402,12/14/23,3,Product 1,Kenya
AC9492785,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9496220,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9496686,Area A,30,400,402,12/15/23,3,Product 1,Kenya
AC9502466,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9507984,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9508611,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9508892,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9509294,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9510589,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9509922,Area A,30,400,402,12/18/23,3,Product 1,Kenya
AC9517642,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9519065,Area A,70,1300,402,12/19/23,3,Product 3,Kenya
AC9528545,Area A,30,400,402,12/20/23,3,Product 1,Kenya
AC9528979,Area A,30,400,402,12/20/23,3,Product 1,Kenya
AC9532820,Area A,60,950,402,12/21/23,3,Product 3,Kenya
AC9533632,Area B,80,1900,578,12/21/23,3,Product 2,Kenya
AC9538228,Area A,30,400,402,12/21/23,3,Product 1,Kenya
AC9546844,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9547415,Area A,60,950,402,12/23/23,3,Product 3,Kenya
AC9555622,Area B,30,400,402,12/24/23,3,Product 1,Kenya
AC9558114,Area A,30,400,402,12/24/23,3,Product 1,Kenya
AC9560782,Area A,80,1900,578,12/25/23,3,Product 2,Kenya
AC9560862,Area A,30,400,402,12/25/23,3,Product 1,Kenya
AC9566543,Area B,80,1900,60,12/26/23,3,Product 2,Kenya
AC9566096,Area A,30,400,402,12/26/23,3,Product 1,Kenya
AC9580310,Area B,90,2450,381,12/28/23,3,Product 5,Kenya
AC9577003,Area A,30,400,402,12/28/23,3,Product 1,Kenya
AC9589860,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9596302,Area B,30,400,402,12/31/23,3,Product 1,Kenya
AC9598228,Area A,90,2450,381,12/31/23,3,Product 5,Kenya
AC9598661,Area B,30,400,402,12/31/23,3,Product 1,Kenya
AC9598754,Area B,30,400,402,12/31/23,3,Product 1,Kenya
AC9616744,Area A,70,1300,402,1/4/24,3,Product 3,Kenya
AC9623426,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9619986,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9624216,Area A,30,400,402,1/5/24,3,Product 1,Kenya
AC9626177,Area B,30,400,402,1/5/24,3,Product 1,Kenya
AC9632870,Area A,30,400,402,1/6/24,3,Product 1,Kenya
AC9633445,Area B,30,400,402,1/7/24,3,Product 1,Kenya
AC9641860,Area A,30,400,402,1/8/24,3,Product 1,Kenya
AC9644616,Area B,90,2450,381,1/9/24,3,Product 5,Kenya
AC9649693,Area A,30,400,402,1/9/24,3,Product 1,Kenya
AC9650258,Area A,30,400,402,1/9/24,3,Product 1,Kenya
AC9652457,Area B,30,400,402,1/10/24,3,Product 1,Kenya
AC9653524,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9653595,Area A,60,950,402,1/10/24,3,Product 3,Kenya
AC9656240,Area B,30,400,402,1/10/24,3,Product 1,Kenya
AC9662810,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9658339,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9658376,Area A,30,400,402,1/11/24,3,Product 1,Kenya
AC9665786,Area B,60,950,402,1/12/24,3,Product 3,Kenya
AC9671618,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9677378,Area B,30,400,402,1/13/24,3,Product 1,Kenya
AC9674722,Area B,70,1300,402,1/13/24,3,Product 3,Kenya
AC9681769,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9682076,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9681576,Area B,30,400,402,1/14/24,3,Product 1,Kenya
AC9686804,Area B,30,400,402,1/15/24,3,Product 1,Kenya
AC9689551,Area B,70,1300,402,1/16/24,3,Product 3,Kenya
AC9692974,Area A,30,400,402,1/16/24,3,Product 1,Kenya
AC9700658,Area A,30,400,402,1/17/24,3,Product 1,Kenya
AC9707584,Area A,30,400,402,1/18/24,3,Product 1,Kenya
AC9707710,Area A,30,400,402,1/18/24,3,Product 1,Kenya
AC9716847,Area B,110,3000,381,1/20/24,3,Product 5,Kenya
AC9725167,Area A,60,950,402,1/22/24,3,Product 3,Kenya
AC9732846,Area B,30,400,402,1/23/24,3,Product 1,Kenya
AC9741574,Area B,30,400,402,1/24/24,3,Product 1,Kenya
AC9748160,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9753205,Area B,30,400,402,1/26/24,3,Product 1,Kenya
AC9753341,Area A,90,2450,381,1/26/24,3,Product 5,Kenya
AC9759119,Area A,30,400,402,1/27/24,3,Product 1,Kenya
AC9761723,Area B,70,1300,402,1/27/24,3,Product 3,Kenya
AC9772086,Area A,30,400,402,1/29/24,3,Product 1,Kenya
AC9774542,Area A,30,400,402,1/29/24,3,Product 1,Kenya
AC9774713,Area B,30,400,402,1/29/24,3,Product 1,Kenya
AC9775091,Area A,30,400,402,1/29/24,3,Product 1,Kenya
AC9774737,Area A,30,400,402,1/29/24,3,Product 1,Kenya
AC9780467,Area A,30,400,402,1/30/24,3,Product 1,Kenya
AC9778920,Area A,30,400,402,1/30/24,3,Product 1,Kenya
AC9781821,Area A,30,400,402,1/30/24,3,Product 1,Kenya
AC9787345,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9789425,Area A,130,1900,680,1/31/24,3,Product 4,Kenya
AC9794711,Area A,30,400,402,2/1/24,3,Product 1,Kenya
AC9798728,Area B,30,400,402,2/1/24,3,Product 1,Kenya
AC9803217,Area A,30,400,402,2/2/24,3,Product 1,Kenya
AC9806311,Area B,30,400,402,2/2/24,3,Product 1,Kenya
AC9809842,Area A,30,400,402,2/3/24,3,Product 1,Kenya
AC9810909,Area A,30,400,402,2/3/24,3,Product 1,Kenya
AC9815672,Area A,30,400,402,2/4/24,3,Product 1,Kenya
AC9826433,Area A,30,400,409,2/6/24,3,Product 1,Kenya
AC9832987,Area A,30,400,409,2/6/24,3,Product 1,Kenya
AC9831495,Area A,30,400,409,2/6/24,3,Product 1,Kenya
AC9838881,Area A,40,750,402,2/7/24,3,Product 3,Kenya
AC9840227,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9843127,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9843218,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9843801,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9845354,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9853015,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9858593,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9863424,Area A,60,1100,409,2/10/24,3,Product 3,Kenya
AC9861714,Area A,30,400,409,2/10/24,3,Product 1,Kenya
AC9871248,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9870729,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9872038,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9873519,Area A,30,400,409,2/11/24,3,Product 1,Kenya
AC9870160,Area B,30,400,409,2/11/24,3,Product 1,Kenya
AC9876165,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9881595,Area A,30,400,409,2/12/24,3,Product 1,Kenya
AC9885016,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9885171,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9884544,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9882387,Area A,90,2450,381,2/13/24,3,Product 5,Kenya
AC9887939,Area A,60,1100,409,2/13/24,3,Product 3,Kenya
AC9890841,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9889396,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9887070,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9894439,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9894719,Area A,90,2450,381,2/14/24,3,Product 5,Kenya
AC9896469,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9892602,Area B,80,1900,84,2/14/24,3,Product 2,Kenya
AC9905876,Area B,30,400,409,2/15/24,3,Product 1,Kenya
AC9927110,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9930523,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9935737,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9945425,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9946489,Area B,30,400,409,2/20/24,3,Product 1,Kenya
AC9952394,Area B,80,1900,578,2/21/24,3,Product 2,Kenya
AC9964443,Area B,30,400,409,2/22/24,3,Product 1,Kenya
AC9965375,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9973103,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9984399,Area A,30,400,409,2/25/24,3,Product 1,Kenya
AC9985278,Area A,30,400,409,2/25/24,3,Product 1,Kenya
AC9998909,Area A,30,400,409,2/27/24,3,Product 1,Kenya
AC10001447,Area A,30,400,409,2/27/24,3,Product 1,Kenya
AC9427812,Area A,60,950,402,12/5/23,3,Product 3,Kenya
AC9435597,Area A,30,400,402,12/6/23,3,Product 1,Kenya
AC9444377,Area B,30,400,402,12/8/23,3,Product 1,Kenya
AC9456340,Area B,30,400,402,12/9/23,3,Product 1,Kenya
AC9457453,Area B,30,400,402,12/9/23,3,Product 1,Kenya
AC9451982,Area A,30,400,402,12/9/23,3,Product 1,Kenya
AC9458719,Area B,30,400,402,12/10/23,3,Product 1,Kenya
AC9459030,Area A,30,400,402,12/10/23,3,Product 1,Kenya
AC9464073,Area B,30,400,402,12/11/23,3,Product 1,Kenya
AC9463740,Area A,60,1200,402,12/11/23,3,Product 3,Kenya
AC9475380,Area A,30,400,402,12/12/23,3,Product 1,Kenya
AC9476362,Area A,30,400,402,12/12/23,3,Product 1,Kenya
AC9477395,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9479088,Area A,30,400,402,12/13/23,3,Product 1,Kenya
AC9484309,Area B,30,400,402,12/14/23,3,Product 1,Kenya
AC9488310,Area A,30,400,402,12/14/23,3,Product 1,Kenya
AC9493485,Area B,30,400,402,12/15/23,3,Product 1,Kenya
AC9499275,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9500606,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9502195,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9502854,Area A,30,400,402,12/16/23,3,Product 1,Kenya
AC9508884,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9507578,Area A,30,400,402,12/17/23,3,Product 1,Kenya
AC9510306,Area B,30,400,402,12/18/23,3,Product 1,Kenya
AC9515103,Area B,80,1900,55,12/18/23,3,Product 2,Kenya
AC9517513,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9518873,Area A,30,400,402,12/19/23,3,Product 1,Kenya
AC9525901,Area A,80,1900,578,12/20/23,3,Product 2,Kenya
AC9537789,Area B,90,2450,381,12/21/23,3,Product 5,Kenya
AC9540329,Area B,30,400,402,12/22/23,3,Product 1,Kenya
AC9550726,Area A,30,400,402,12/23/23,3,Product 1,Kenya
AC9555025,Area B,30,400,402,12/24/23,3,Product 1,Kenya
AC9555973,Area B,90,2450,381,12/24/23,3,Product 5,Kenya
AC9563309,Area A,30,400,402,12/26/23,3,Product 1,Kenya
AC9564455,Area B,30,400,402,12/26/23,3,Product 1,Kenya
AC9585673,Area B,80,1900,578,12/29/23,3,Product 2,Kenya
AC9585895,Area A,130,1900,680,12/29/23,3,Product 4,Kenya
AC9594451,Area A,30,400,402,12/30/23,3,Product 1,Kenya
AC9604493,Area A,30,400,402,1/2/24,3,Product 1,Kenya
AC9607698,Area B,80,1900,73,1/3/24,3,Product 2,Kenya
AC9634539,Area B,90,2450,381,1/7/24,3,Product 5,Kenya
AC9635496,Area A,30,400,402,1/7/24,3,Product 1,Kenya
AC9643292,Area B,30,400,402,1/8/24,3,Product 1,Kenya
AC9648162,Area A,30,400,402,1/9/24,3,Product 1,Kenya
AC9651756,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9655969,Area A,30,400,402,1/10/24,3,Product 1,Kenya
AC9658704,Area B,60,1200,402,1/11/24,3,Product 3,Kenya
AC9660246,Area B,30,400,402,1/11/24,3,Product 1,Kenya
AC9662794,Area A,80,1900,578,1/11/24,3,Product 2,Kenya
AC9670196,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9671633,Area A,30,400,402,1/12/24,3,Product 1,Kenya
AC9675066,Area A,40,750,402,1/13/24,3,Product 3,Kenya
AC9681655,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9679998,Area A,30,400,402,1/14/24,3,Product 1,Kenya
AC9679450,Area B,30,400,402,1/14/24,3,Product 1,Kenya
AC9684543,Area A,30,400,402,1/15/24,3,Product 1,Kenya
AC9684988,Area B,70,1300,402,1/15/24,3,Product 3,Kenya
AC9683028,Area A,30,400,402,1/15/24,3,Product 1,Kenya
AC9689328,Area B,30,400,402,1/16/24,3,Product 1,Kenya
AC9696769,Area A,30,400,402,1/17/24,3,Product 1,Kenya
AC9696899,Area A,30,400,402,1/17/24,3,Product 1,Kenya
AC9702427,Area A,30,400,402,1/17/24,3,Product 1,Kenya
AC9710554,Area B,80,1900,578,1/19/24,3,Product 2,Kenya
AC9710851,Area A,60,950,402,1/19/24,3,Product 3,Kenya
AC9713162,Area A,30,400,402,1/19/24,3,Product 1,Kenya
AC9715947,Area A,60,950,402,1/20/24,3,Product 3,Kenya
AC9727411,Area B,30,400,402,1/22/24,3,Product 1,Kenya
AC9732749,Area A,30,400,402,1/23/24,3,Product 1,Kenya
AC9740455,Area A,30,400,402,1/24/24,3,Product 1,Kenya
AC9742679,Area A,30,400,402,1/24/24,3,Product 1,Kenya
AC9741751,Area A,40,750,402,1/24/24,3,Product 3,Kenya
AC9747243,Area A,30,400,402,1/25/24,3,Product 1,Kenya
AC9751542,Area B,110,3000,381,1/26/24,3,Product 5,Kenya
AC9761455,Area A,30,400,402,1/27/24,3,Product 1,Kenya
AC9763507,Area A,80,1900,578,1/27/24,3,Product 2,Kenya
AC9766274,Area B,30,400,402,1/28/24,3,Product 1,Kenya
AC9769071,Area A,30,400,402,1/29/24,3,Product 1,Kenya
AC9782719,Area A,30,400,402,1/30/24,3,Product 1,Kenya
AC9781531,Area A,30,400,402,1/30/24,3,Product 1,Kenya
AC9781833,Area A,30,400,402,1/30/24,3,Product 1,Kenya
AC9789665,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9789285,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9790628,Area A,30,400,402,1/31/24,3,Product 1,Kenya
AC9816546,Area A,30,400,402,2/4/24,3,Product 1,Kenya
AC9816921,Area A,30,400,402,2/4/24,3,Product 1,Kenya
AC9829800,Area A,30,400,409,2/6/24,3,Product 1,Kenya
AC9836679,Area A,80,1900,578,2/7/24,3,Product 2,Kenya
AC9838420,Area A,30,400,409,2/7/24,3,Product 1,Kenya
AC9847565,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9850543,Area A,30,400,409,2/8/24,3,Product 1,Kenya
AC9851195,Area A,80,1900,578,2/8/24,3,Product 2,Kenya
AC9859168,Area A,30,400,409,2/9/24,3,Product 1,Kenya
AC9861720,Area A,60,850,409,2/10/24,3,Product 3,Kenya
AC9870296,Area B,30,400,409,2/11/24,3,Product 1,Kenya
AC9887310,Area A,30,300,409,2/13/24,3,Product 1,Kenya
AC9888945,Area A,30,400,409,2/13/24,3,Product 1,Kenya
AC9894302,Area B,30,400,409,2/14/24,3,Product 1,Kenya
AC9894477,Area A,60,1100,409,2/14/24,3,Product 3,Kenya
AC9894854,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9899204,Area B,30,400,409,2/14/24,3,Product 1,Kenya
AC9899044,Area A,30,400,409,2/14/24,3,Product 1,Kenya
AC9901425,Area B,80,1900,578,2/15/24,3,Product 2,Kenya
AC9902941,Area A,30,400,409,2/15/24,3,Product 1,Kenya
AC9905417,Area A,30,400,409,2/15/24,3,Product 1,Kenya
AC9907278,Area A,30,400,409,2/15/24,3,Product 1,Kenya
AC9913220,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9918739,Area A,30,400,409,2/16/24,3,Product 1,Kenya
AC9919104,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9923017,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9924115,Area A,30,400,409,2/17/24,3,Product 1,Kenya
AC9927279,Area A,60,1100,409,2/18/24,3,Product 3,Kenya
AC9929455,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9931145,Area B,30,400,409,2/18/24,3,Product 1,Kenya
AC9931374,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9930326,Area A,30,400,409,2/18/24,3,Product 1,Kenya
AC9933393,Area A,30,400,409,2/19/24,3,Product 1,Kenya
AC9937165,Area B,30,400,409,2/19/24,3,Product 1,Kenya
AC9946414,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9946335,Area B,30,400,409,2/20/24,3,Product 1,Kenya
AC9945315,Area A,30,400,409,2/20/24,3,Product 1,Kenya
AC9949568,Area B,30,400,409,2/21/24,3,Product 1,Kenya
AC9965470,Area A,30,400,409,2/22/24,3,Product 1,Kenya
AC9966952,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9968684,Area A,30,400,409,2/23/24,3,Product 1,Kenya
AC9978887,Area B,80,1900,578,2/24/24,3,Product 2,Kenya
AC9977045,Area A,60,1100,409,2/24/24,3,Product 3,Kenya
AC9978907,Area A,30,400,409,2/24/24,3,Product 1,Kenya
AC9980894,Area A,30,400,409,2/24/24,3,Product 1,Kenya
AC9986750,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC9989176,Area A,30,400,409,2/26/24,3,Product 1,Kenya
AC10001135,Area A,30,400,409,2/27/24,3,Product 1,Kenya
AC9402140,Area A,30,400,402,12/1/23,3,Product 1,Kenya
AC9402331,Area A,30,400,402,12/1/23,3,Product 1,Kenya
AC9405057,Area A,30,400,402,12/2/23,3,Product 1,Kenya
AC9406031,Area A,60,1200,402,12/2/23,3,Product 3,Kenya
AC9416111,Area A,30,400,402,12/4/23,3,Product 1,Kenya
